product_id,product_name,variant_key,design_name,product_color,option_summary,price,image_count
133,תיק גן רב חובל,tyq-gn-rb-khvbl-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
134,תיק גן לב - גיאומטרי,tyq-gn-lb-gyvmtry-pvr,אפור,,צבע התיק: אפור,,0
134,תיק גן לב - גיאומטרי,tyq-gn-lb-gyvmtry-sgvl,סגול,,צבע התיק: סגול,,0
134,תיק גן לב - גיאומטרי,tyq-gn-lb-gyvmtry-vrvd,ורוד,,צבע התיק: ורוד,,0
134,תיק גן לב - גיאומטרי,tyq-gn-lb-gyvmtry-shkhvr,שחור,,צבע התיק: שחור,,0
134,תיק גן לב - גיאומטרי,tyq-gn-lb-gyvmtry-kkhvl,כחול,,צבע התיק: כחול,,0
134,תיק גן לב - גיאומטרי,tyq-gn-lb-gyvmtry-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
135,תיק גן בעיצוב אישי,tyq-gn-b-ytsvb-yshy-pvr,אפור,,צבע התיק: אפור,,0
135,תיק גן בעיצוב אישי,tyq-gn-b-ytsvb-yshy-sgvl,סגול,,צבע התיק: סגול,,0
135,תיק גן בעיצוב אישי,tyq-gn-b-ytsvb-yshy-vrvd,ורוד,,צבע התיק: ורוד,,0
135,תיק גן בעיצוב אישי,tyq-gn-b-ytsvb-yshy-shkhvr,שחור,,צבע התיק: שחור,,0
135,תיק גן בעיצוב אישי,tyq-gn-b-ytsvb-yshy-kkhvl,כחול,,צבע התיק: כחול,,0
135,תיק גן בעיצוב אישי,tyq-gn-b-ytsvb-yshy-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
136,תיק גן - משחק מחשב,tyq-gn-mshkhq-mkhshb-pvr,אפור,,צבע התיק: אפור,,0
136,תיק גן - משחק מחשב,tyq-gn-mshkhq-mkhshb-sgvl,סגול,,צבע התיק: סגול,,0
136,תיק גן - משחק מחשב,tyq-gn-mshkhq-mkhshb-vrvd,ורוד,,צבע התיק: ורוד,,0
136,תיק גן - משחק מחשב,tyq-gn-mshkhq-mkhshb-shkhvr,שחור,,צבע התיק: שחור,,0
136,תיק גן - משחק מחשב,tyq-gn-mshkhq-mkhshb-kkhvl,כחול,,צבע התיק: כחול,,0
136,תיק גן - משחק מחשב,tyq-gn-mshkhq-mkhshb-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
137,תיק גן עיצוב בטון,tyq-gn-ytsvb-btvn-pvr,אפור,,צבע התיק: אפור,,0
137,תיק גן עיצוב בטון,tyq-gn-ytsvb-btvn-sgvl,סגול,,צבע התיק: סגול,,0
137,תיק גן עיצוב בטון,tyq-gn-ytsvb-btvn-vrvd,ורוד,,צבע התיק: ורוד,,0
137,תיק גן עיצוב בטון,tyq-gn-ytsvb-btvn-shkhvr,שחור,,צבע התיק: שחור,,0
137,תיק גן עיצוב בטון,tyq-gn-ytsvb-btvn-kkhvl,כחול,,צבע התיק: כחול,,0
137,תיק גן עיצוב בטון,tyq-gn-ytsvb-btvn-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
138,תיק גן - הכוכב שלי,tyq-gn-hkvkb-shly-pvr,אפור,,צבע התיק: אפור,,0
138,תיק גן - הכוכב שלי,tyq-gn-hkvkb-shly-sgvl,סגול,,צבע התיק: סגול,,0
138,תיק גן - הכוכב שלי,tyq-gn-hkvkb-shly-vrvd,ורוד,,צבע התיק: ורוד,,0
138,תיק גן - הכוכב שלי,tyq-gn-hkvkb-shly-shkhvr,שחור,,צבע התיק: שחור,,0
138,תיק גן - הכוכב שלי,tyq-gn-hkvkb-shly-kkhvl,כחול,,צבע התיק: כחול,,0
138,תיק גן - הכוכב שלי,tyq-gn-hkvkb-shly-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
139,תיק גן - אימוג'י,tyq-gn-ymvg-y-pvr,אפור,,צבע התיק: אפור,,0
139,תיק גן - אימוג'י,tyq-gn-ymvg-y-sgvl,סגול,,צבע התיק: סגול,,0
139,תיק גן - אימוג'י,tyq-gn-ymvg-y-vrvd,ורוד,,צבע התיק: ורוד,,0
139,תיק גן - אימוג'י,tyq-gn-ymvg-y-shkhvr,שחור,,צבע התיק: שחור,,0
139,תיק גן - אימוג'י,tyq-gn-ymvg-y-kkhvl,כחול,,צבע התיק: כחול,,0
139,תיק גן - אימוג'י,tyq-gn-ymvg-y-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
140,תיק גן - חתולים וצבעים,tyq-gn-khtvlym-vtsb-ym-pvr,אפור,,צבע התיק: אפור,,0
140,תיק גן - חתולים וצבעים,tyq-gn-khtvlym-vtsb-ym-sgvl,סגול,,צבע התיק: סגול,,0
140,תיק גן - חתולים וצבעים,tyq-gn-khtvlym-vtsb-ym-vrvd,ורוד,,צבע התיק: ורוד,,0
140,תיק גן - חתולים וצבעים,tyq-gn-khtvlym-vtsb-ym-shkhvr,שחור,,צבע התיק: שחור,,0
140,תיק גן - חתולים וצבעים,tyq-gn-khtvlym-vtsb-ym-kkhvl,כחול,,צבע התיק: כחול,,0
140,תיק גן - חתולים וצבעים,tyq-gn-khtvlym-vtsb-ym-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
141,תיק גן - הולוגרמה,tyq-gn-hvlvgrmh-pvr,אפור,,צבע התיק: אפור,,0
141,תיק גן - הולוגרמה,tyq-gn-hvlvgrmh-sgvl,סגול,,צבע התיק: סגול,,0
141,תיק גן - הולוגרמה,tyq-gn-hvlvgrmh-vrvd,ורוד,,צבע התיק: ורוד,,0
141,תיק גן - הולוגרמה,tyq-gn-hvlvgrmh-shkhvr,שחור,,צבע התיק: שחור,,0
141,תיק גן - הולוגרמה,tyq-gn-hvlvgrmh-kkhvl,כחול,,צבע התיק: כחול,,0
141,תיק גן - הולוגרמה,tyq-gn-hvlvgrmh-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
142,תיק גן - בטבע,tyq-gn-btb-pvr,אפור,,צבע התיק: אפור,,0
142,תיק גן - בטבע,tyq-gn-btb-sgvl,סגול,,צבע התיק: סגול,,0
142,תיק גן - בטבע,tyq-gn-btb-vrvd,ורוד,,צבע התיק: ורוד,,0
142,תיק גן - בטבע,tyq-gn-btb-shkhvr,שחור,,צבע התיק: שחור,,0
142,תיק גן - בטבע,tyq-gn-btb-kkhvl,כחול,,צבע התיק: כחול,,0
142,תיק גן - בטבע,tyq-gn-btb-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
143,תיק גן - כדורגל,tyq-gn-kdvrgl-pvr,אפור,,צבע התיק: אפור,,0
143,תיק גן - כדורגל,tyq-gn-kdvrgl-sgvl,סגול,,צבע התיק: סגול,,0
143,תיק גן - כדורגל,tyq-gn-kdvrgl-vrvd,ורוד,,צבע התיק: ורוד,,0
143,תיק גן - כדורגל,tyq-gn-kdvrgl-shkhvr,שחור,,צבע התיק: שחור,,0
143,תיק גן - כדורגל,tyq-gn-kdvrgl-kkhvl,כחול,,צבע התיק: כחול,,0
143,תיק גן - כדורגל,tyq-gn-kdvrgl-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
144,תיק גן - חלונות,tyq-gn-khlvnvt-pvr,אפור,,צבע התיק: אפור,,0
144,תיק גן - חלונות,tyq-gn-khlvnvt-sgvl,סגול,,צבע התיק: סגול,,0
144,תיק גן - חלונות,tyq-gn-khlvnvt-vrvd,ורוד,,צבע התיק: ורוד,,0
144,תיק גן - חלונות,tyq-gn-khlvnvt-shkhvr,שחור,,צבע התיק: שחור,,0
144,תיק גן - חלונות,tyq-gn-khlvnvt-kkhvl,כחול,,צבע התיק: כחול,,0
144,תיק גן - חלונות,tyq-gn-khlvnvt-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
145,תיק גן - כוכבים,tyq-gn-kvkbym-pvr,אפור,,צבע התיק: אפור,,0
145,תיק גן - כוכבים,tyq-gn-kvkbym-sgvl,סגול,,צבע התיק: סגול,,0
145,תיק גן - כוכבים,tyq-gn-kvkbym-vrvd,ורוד,,צבע התיק: ורוד,,0
145,תיק גן - כוכבים,tyq-gn-kvkbym-shkhvr,שחור,,צבע התיק: שחור,,0
145,תיק גן - כוכבים,tyq-gn-kvkbym-kkhvl,כחול,,צבע התיק: כחול,,0
145,תיק גן - כוכבים,tyq-gn-kvkbym-g-yns,ג'ינס,,צבע התיק: ג'ינס,,0
153,שעון מעורר מחליף צבעים,sh-vn-m-vrr-mkhlyp-tsb-ym-gybvr-l,גיבור על,,עיצוב שעון מעורר: גיבור על,,1
153,שעון מעורר מחליף צבעים,sh-vn-m-vrr-mkhlyp-tsb-ym-khdy-qrn,חדי קרן,,עיצוב שעון מעורר: חדי קרן,,1
153,שעון מעורר מחליף צבעים,sh-vn-m-vrr-mkhlyp-tsb-ym-zbrh,זברה,,עיצוב שעון מעורר: זברה,,1
153,שעון מעורר מחליף צבעים,gybvr-l,גיבור על,,עיצוב שעון מעורר: גיבור על,30.0,9
153,שעון מעורר מחליף צבעים,khdy-qrn,חדי קרן,,עיצוב שעון מעורר: חדי קרן,30.0,9
153,שעון מעורר מחליף צבעים,zbrh,זברה,,עיצוב שעון מעורר: זברה,30.0,9
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-tyrqs,טירקס,,עיצוב התיבה: טירקס,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-nsykvt,נסיכות,,עיצוב התיבה: נסיכות,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-nyvbvrn,ניובורן,,עיצוב התיבה: ניובורן,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-brvvz,ברווז,,עיצוב התיבה: ברווז,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-rkbt,רכבת,,עיצוב התיבה: רכבת,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-khd-qrn-m-blvn,חד קרן עם בלון,,עיצוב התיבה: חד קרן עם בלון,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-pyl-vg-yrph,פיל וג'ירפה,,עיצוב התיבה: פיל וג'ירפה,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-qvpym,קופים,,עיצוב התיבה: קופים,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-dynv,דינו,,עיצוב התיבה: דינו,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-ysh-h-kbysh,איש העכביש,,עיצוב התיבה: איש העכביש,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-kby,כבאי,,עיצוב התיבה: כבאי,,1
16,עידוד לבידוד לילד,ydvd-lbydvd-lyld-ryh-bshmyym,אריה בשמיים,,עיצוב התיבה: אריה בשמיים,,1
16,עידוד לבידוד לילד,tyrqs,טירקס,,עיצוב התיבה: טירקס,30.0,23
16,עידוד לבידוד לילד,nsykvt,נסיכות,,עיצוב התיבה: נסיכות,30.0,23
16,עידוד לבידוד לילד,nyvbvrn,ניובורן,,עיצוב התיבה: ניובורן,30.0,23
16,עידוד לבידוד לילד,brvvz,ברווז,,עיצוב התיבה: ברווז,30.0,23
16,עידוד לבידוד לילד,rkbt,רכבת,,עיצוב התיבה: רכבת,30.0,23
16,עידוד לבידוד לילד,khd-qrn-m-blvn,חד קרן עם בלון,,עיצוב התיבה: חד קרן עם בלון,30.0,23
16,עידוד לבידוד לילד,pyl-vg-yrph,פיל וג'ירפה,,עיצוב התיבה: פיל וג'ירפה,30.0,23
16,עידוד לבידוד לילד,qvpym,קופים,,עיצוב התיבה: קופים,30.0,23
16,עידוד לבידוד לילד,dynv,דינו,,עיצוב התיבה: דינו,30.0,23
16,עידוד לבידוד לילד,ysh-h-kbysh,איש העכביש,,עיצוב התיבה: איש העכביש,30.0,23
16,עידוד לבידוד לילד,kby,כבאי,,עיצוב התיבה: כבאי,30.0,23
16,עידוד לבידוד לילד,ryh-bshmyym,אריה בשמיים,,עיצוב התיבה: אריה בשמיים,30.0,23
167,מטריה מתקפלת,mtryh-mtqplt-pyl-bgshm,פיל בגשם,,מטריה - עיצוב: פיל בגשם,,1
167,מטריה מתקפלת,mtryh-mtqplt-gybvr-l,גיבור על,,מטריה - עיצוב: גיבור על,,1
167,מטריה מתקפלת,mtryh-mtqplt-sqndynby,סקנדינבי,,מטריה - עיצוב: סקנדינבי,,1
167,מטריה מתקפלת,mtryh-mtqplt-khd-qrn,חד קרן,,מטריה - עיצוב: חד קרן,,1
167,מטריה מתקפלת,mtryh-mtqplt-bym,בים,,מטריה - עיצוב: בים,,1
167,מטריה מתקפלת,mtryh-mtqplt-dvby,דובי,,מטריה - עיצוב: דובי,,1
167,מטריה מתקפלת,mtryh-mtqplt-styv,סתיו,,מטריה - עיצוב: סתיו,,1
167,מטריה מתקפלת,mtryh-mtqplt-styv-yrvq,סתיו ירוק,,מטריה - עיצוב: סתיו ירוק,,1
167,מטריה מתקפלת,mtryh-mtqplt-zygzg,זיגזג,,מטריה - עיצוב: זיגזג,,1
167,מטריה מתקפלת,mtryh-mtqplt-kvkbym,כוכבים,,מטריה - עיצוב: כוכבים,,1
167,מטריה מתקפלת,pyl-bgshm,פיל בגשם,,מטריה - עיצוב: פיל בגשם,30.0,27
167,מטריה מתקפלת,gybvr-l,גיבור על,,מטריה - עיצוב: גיבור על,30.0,27
167,מטריה מתקפלת,sqndynby,סקנדינבי,,מטריה - עיצוב: סקנדינבי,30.0,27
167,מטריה מתקפלת,khd-qrn,חד קרן,,מטריה - עיצוב: חד קרן,30.0,27
167,מטריה מתקפלת,bym,בים,,מטריה - עיצוב: בים,30.0,27
167,מטריה מתקפלת,dvby,דובי,,מטריה - עיצוב: דובי,30.0,27
167,מטריה מתקפלת,styv,סתיו,,מטריה - עיצוב: סתיו,30.0,27
167,מטריה מתקפלת,styv-yrvq,סתיו ירוק,,מטריה - עיצוב: סתיו ירוק,30.0,27
167,מטריה מתקפלת,zygzg,זיגזג,,מטריה - עיצוב: זיגזג,30.0,27
167,מטריה מתקפלת,kvkbym,כוכבים,,מטריה - עיצוב: כוכבים,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-ymvg-y,אימוג'י,,עיצוב לבחירה למגבת: אימוג'י,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-g-vngl,ג'ונגל,,עיצוב לבחירה למגבת: ג'ונגל,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-kvkbym,כוכבים,,עיצוב לבחירה למגבת: כוכבים,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-tmvnh-khd-qrn,תמונה+חד קרן,,עיצוב לבחירה למגבת: תמונה+חד קרן,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-tmvnh-rq-khvp,תמונה+רקע חוף,,עיצוב לבחירה למגבת: תמונה+רקע חוף,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-lmntym-ym,אלמנטים ים,,עיצוב לבחירה למגבת: אלמנטים ים,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-ryh,אריה,,עיצוב לבחירה למגבת: אריה,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-khd-qrn-2,חד קרן 2,,עיצוב לבחירה למגבת: חד קרן 2,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-tmvnh-rq-mkbh-sh,תמונה+רקע מכבה אש,,עיצוב לבחירה למגבת: תמונה+רקע מכבה אש,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-khvp-ym,חוף ים,,עיצוב לבחירה למגבת: חוף ים,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-tmvnh-rq-shmyym,תמונה+רקע שמיים,,עיצוב לבחירה למגבת: תמונה+רקע שמיים,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,mgbt-qpvts-vn-m-tmvnh-v-shm-100-kvtnh-khd-qrn-l-qsht,חד קרן על קשת,,עיצוב לבחירה למגבת: חד קרן על קשת,,1
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,ymvg-y,אימוג'י,,עיצוב לבחירה למגבת: אימוג'י,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,g-vngl,ג'ונגל,,עיצוב לבחירה למגבת: ג'ונגל,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,kvkbym,כוכבים,,עיצוב לבחירה למגבת: כוכבים,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,tmvnh-khd-qrn,תמונה+חד קרן,,עיצוב לבחירה למגבת: תמונה+חד קרן,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,tmvnh-rq-khvp,תמונה+רקע חוף,,עיצוב לבחירה למגבת: תמונה+רקע חוף,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,lmntym-ym,אלמנטים ים,,עיצוב לבחירה למגבת: אלמנטים ים,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,ryh,אריה,,עיצוב לבחירה למגבת: אריה,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,khd-qrn-2,חד קרן 2,,עיצוב לבחירה למגבת: חד קרן 2,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,tmvnh-rq-mkbh-sh,תמונה+רקע מכבה אש,,עיצוב לבחירה למגבת: תמונה+רקע מכבה אש,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,khvp-ym,חוף ים,,עיצוב לבחירה למגבת: חוף ים,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,tmvnh-rq-shmyym,תמונה+רקע שמיים,,עיצוב לבחירה למגבת: תמונה+רקע שמיים,30.0,27
17,מגבת קפוצ'ון עם תמונה או שם - 100% כותנה,khd-qrn-l-qsht,חד קרן על קשת,,עיצוב לבחירה למגבת: חד קרן על קשת,30.0,27
174,רשימת קניות למקרר עם תמונה ומגנט,rshymt-qnyvt-lmqrr-m-tmvnh-vmgnt-qvpym,קופים,,רשימת קניות - עיצובים: קופים,,0
174,רשימת קניות למקרר עם תמונה ומגנט,rshymt-qnyvt-lmqrr-m-tmvnh-vmgnt-qlsy,קלאסי,,רשימת קניות - עיצובים: קלאסי,,0
174,רשימת קניות למקרר עם תמונה ומגנט,rshymt-qnyvt-lmqrr-m-tmvnh-vmgnt-khll,חלל,,רשימת קניות - עיצובים: חלל,,0
175,ספל ליום המשפחה,spl-lyvm-hmshpkhh-prkhvny,פרחוני,,ספל - עיצוב: פרחוני,,0
175,ספל ליום המשפחה,spl-lyvm-hmshpkhh-qshqvshym,קשקושים,,ספל - עיצוב: קשקושים,,0
175,ספל ליום המשפחה,spl-lyvm-hmshpkhh-qlsy,קלאסי,,ספל - עיצוב: קלאסי,,0
176,סט 4 תחתיות לספלים עם משפטי השראה,st-4-tkhtyvt-lsplym-m-mshpty-hshrh-hky-hky,הכי הכי,,תחתית לספל - עיצוב: הכי הכי,,0
176,סט 4 תחתיות לספלים עם משפטי השראה,st-4-tkhtyvt-lsplym-m-mshpty-hshrh-khvvyvt,חוויות,,תחתית לספל - עיצוב: חוויות,,0
176,סט 4 תחתיות לספלים עם משפטי השראה,st-4-tkhtyvt-lsplym-m-mshpty-hshrh-khlvmvt,חלומות,,תחתית לספל - עיצוב: חלומות,,0
176,סט 4 תחתיות לספלים עם משפטי השראה,st-4-tkhtyvt-lsplym-m-mshpty-hshrh-mqvmvt,מקומות,,תחתית לספל - עיצוב: מקומות,,0
176,סט 4 תחתיות לספלים עם משפטי השראה,st-4-tkhtyvt-lsplym-m-mshpty-hshrh-shytvp,שיתוף,,תחתית לספל - עיצוב: שיתוף,,0
176,סט 4 תחתיות לספלים עם משפטי השראה,st-4-tkhtyvt-lsplym-m-mshpty-hshrh-sqrnvt,סקרנות,,תחתית לספל - עיצוב: סקרנות,,0
177,מחזיק מפתחות מלבן,mkhzyq-mptkhvt-mlbn-tmvnh-blbd,תמונה בלבד,,מחזיק מפתחות - עיצוב: תמונה בלבד,,0
177,מחזיק מפתחות מלבן,mkhzyq-mptkhvt-mlbn-shysh,שיש,,מחזיק מפתחות - עיצוב: שיש,,0
177,מחזיק מפתחות מלבן,mkhzyq-mptkhvt-mlbn-kvkbym,כוכבים,,מחזיק מפתחות - עיצוב: כוכבים,,0
177,מחזיק מפתחות מלבן,mkhzyq-mptkhvt-mlbn-tvvs,טווס,,מחזיק מפתחות - עיצוב: טווס,,0
177,מחזיק מפתחות מלבן,mkhzyq-mptkhvt-mlbn-trvpy,טרופי,,מחזיק מפתחות - עיצוב: טרופי,,0
177,מחזיק מפתחות מלבן,mkhzyq-mptkhvt-mlbn-zhb,זהב,,מחזיק מפתחות - עיצוב: זהב,,0
177,מחזיק מפתחות מלבן,mkhzyq-mptkhvt-mlbn-prkhym,פרחים,,מחזיק מפתחות - עיצוב: פרחים,,0
179,עציץ מתכת ממותג,tsyts-mtkt-mmvtg-rkt-shtylh-dmh-zr-ym-vshlt-ns5-00,"ערכת שתילה (אדמה, זרעים, ושלט) +₪5.00",,,,1
18,בגד גוף בעיצוב אישי,bgd-gvp-b-ytsvb-yshy-plpvn-tslylym-lp-vtvt,פלאפון צלילים לפעוטות,,,,1
18,בגד גוף בעיצוב אישי,bgd-gvp-b-ytsvb-yshy-hvrgn-hrshvn-shly,האורגן הראשון שלי,,,,1
184,משלוח מתנות מעוצב,mshlvkh-mtnvt-m-vtsb-5,5,,שקית סאטן - עיצוב: 5,,1
184,משלוח מתנות מעוצב,mshlvkh-mtnvt-m-vtsb-4,4,,שקית סאטן - עיצוב: 4,,1
184,משלוח מתנות מעוצב,mshlvkh-mtnvt-m-vtsb-3,3,,שקית סאטן - עיצוב: 3,,1
184,משלוח מתנות מעוצב,mshlvkh-mtnvt-m-vtsb-2,2,,שקית סאטן - עיצוב: 2,,1
